date,ticker_leg1,ticker_leg2,value,spread,year,delivery_date,days_to_delivery
2015-09-12,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0499992370605007,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,658
2014-09-12,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3000000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,658
2014-09-13,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.4010009765625,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,657
2016-09-12,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.237499999999999,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,657
2015-09-13,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0499992370605007,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,657
2019-09-13,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5500000000000007,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,657
2017-09-12,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1000000000000014,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,657
2018-09-13,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6750000000000007,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,657
2016-09-13,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1999999999999993,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,656
2018-09-14,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5499999999999972,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,656
2017-09-13,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1000000000000014,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,656
2014-09-14,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.4010009765625,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,656
2015-09-14,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0750000000000028,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,656
2018-09-15,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6709995269775,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,655
2015-09-15,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0749999999999993,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,655
2016-09-14,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.25,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,655
2014-09-15,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2749999999999986,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,655
2017-09-14,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.0749999999999993,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,655
2018-09-16,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6709995269775,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,654
2017-09-15,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.088000000000001,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,654
2019-09-16,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5249999999999986,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,654
2015-09-16,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1000000000000014,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,654
2016-09-15,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2375000000000007,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,654
2014-09-16,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3625000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,654
2017-09-16,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.119000434875499,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,653
2019-09-17,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5250000000000021,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,653
2016-09-16,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000004,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,653
2018-09-17,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6000000000000014,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,653
2015-09-17,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0750000000000028,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,653
2014-09-17,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3625000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,653
2018-09-18,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6000000000000014,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,652
2015-09-18,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.125,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,652
2017-09-17,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.119000434875499,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,652
2019-09-18,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5499999999999972,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,652
2016-09-17,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1610002517701012,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,652
2014-09-18,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3875000000000028,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,652
2017-09-18,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.0870000000000015,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,651
2015-09-19,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0090007781981996,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,651
2019-09-19,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5500000000000007,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,651
2016-09-18,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1610002517701012,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,651
2014-09-19,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3999999999999986,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,651
2018-09-19,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5999999999999979,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,651
2015-09-20,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0090007781981996,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,650
2019-09-20,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5499999999999972,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,650
2016-09-19,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1750000000000007,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,650
2014-09-20,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3570003509522017,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,650
2018-09-20,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6000000000000014,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,650
2017-09-19,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.112,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,650
2014-09-21,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3570003509522017,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,649
2018-09-21,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.625,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,649
2017-09-20,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1130000000000013,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,649
2016-09-20,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1875,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,649
2015-09-21,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.125,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,649
2017-09-21,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1750000000000007,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,648
2014-09-22,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2624999999999993,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,648
2018-09-22,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.725999832153299,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,648
2016-09-21,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2250000000000014,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,648
2015-09-22,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1499999999999986,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,648
2016-09-22,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1999999999999993,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,647
2018-09-23,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.725999832153299,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,647
2014-09-23,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3000000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,647
2017-09-22,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.174999999999999,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,647
2015-09-23,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1500000000000021,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,647
2019-09-23,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.6000000000000014,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,647
2018-09-24,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5999999999999979,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,646
2016-09-23,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.25,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,646
2017-09-23,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1370010375976989,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,646
2019-09-24,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5749999999999993,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,646
2015-09-24,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1750000000000007,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,646
2014-09-24,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2750000000000021,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,646
2019-09-25,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.4499999999999993,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,645
2015-09-25,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2624999999999993,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,645
2017-09-24,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1370010375976989,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,645
2016-09-24,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1789999008178995,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,645
2018-09-25,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5630000000000024,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,645
2014-09-25,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2625000000000028,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,645
2019-09-26,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5250000000000021,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,644
2017-09-25,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1500000000000004,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,644
2014-09-26,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3500000000000014,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,644
2015-09-26,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-0.9910011291504013,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,644
2016-09-25,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1789999008178995,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,644
2018-09-26,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5749999999999993,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,644
2018-09-27,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5500000000000007,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,643
2016-09-26,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000004,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,643
2017-09-26,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1500000000000004,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,643
2014-09-27,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3349990844725994,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,643
2015-09-27,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-0.9910011291504013,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,643
2019-09-27,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5249999999999986,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,643
2018-09-28,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5500000000000007,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,642
2017-09-27,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1250000000000018,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,642
2015-09-28,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2125000000000021,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,642
2014-09-28,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3349990844725994,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,642
2016-09-27,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000004,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,642
2017-09-28,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1370000000000022,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,641
2018-09-29,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6979999542235973,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,641
2016-09-28,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1875,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,641
2015-09-29,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1374999999999993,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,641
2014-09-29,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3500000000000014,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,641
2017-09-29,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1879999999999988,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,640
2019-09-30,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,640
2014-09-30,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3000000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,640
2018-09-30,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.6979999542235973,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,640
2016-09-29,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000004,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,640
2015-09-30,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1624999999999979,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,640
2017-09-30,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1590003967284996,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,639
2014-10-01,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3125,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,639
2016-09-30,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2375000000000007,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,639
2018-10-01,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5380000000000003,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,639
2019-10-01,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.4870000000000019,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,639
2015-10-01,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1875,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,639
2014-10-02,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2125000000000021,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,638
2016-10-01,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1760005950928,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,638
2019-10-02,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.4750000000000014,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,638
2017-10-01,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1590003967284996,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,638
2015-10-02,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2375000000000007,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,638
2018-10-02,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,638
2019-10-03,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,637
2016-10-02,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1760005950928,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,637
2015-10-03,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0540008544922017,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,637
2017-10-02,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1380000000000017,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,637
2018-10-03,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5129999999999981,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,637
2014-10-03,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3000000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,637
2018-10-04,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5250000000000021,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,636
2017-10-03,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1370000000000005,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,636
2016-10-03,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2375000000000007,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,636
2015-10-04,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0540008544922017,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,636
2014-10-04,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.118000030517603,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,636
2019-10-04,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5750000000000028,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,636
2014-10-05,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.118000030517603,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,635
2016-10-04,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000021,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,635
2018-10-05,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5130000000000017,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,635
2015-10-05,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2375000000000007,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,635
2017-10-04,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1380000000000017,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,635
2014-10-06,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2749999999999986,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,634
2017-10-05,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1500000000000004,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,634
2015-10-06,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2125000000000021,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,634
2016-10-05,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000004,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,634
2018-10-06,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.622999191284201,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,634
2014-10-07,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2749999999999986,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,633
2015-10-07,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2624999999999993,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,633
2017-10-06,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1379999999999981,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,633
2019-10-07,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5749999999999993,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,633
2016-10-06,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2125000000000021,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,633
2018-10-07,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.622999191284201,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,633
2016-10-07,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.2250000000000014,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,632
2019-10-08,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5749999999999993,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,632
2018-10-08,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.5,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,632
2015-10-08,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2375000000000007,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,632
2017-10-07,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1619997024536008,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,632
2014-10-08,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3000000000000007,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,632
2015-10-09,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2875000000000014,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,631
2018-10-09,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.4879999999999995,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,631
2014-10-09,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3499999999999979,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,631
2017-10-08,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1619997024536008,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,631
2019-10-09,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.5500000000000007,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,631
2016-10-08,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1659994125365998,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,631
2018-10-10,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.4879999999999995,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,630
2017-10-09,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1869999999999994,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,630
2019-10-10,ttf_baseload_q3_2021,ttf_baseload_q4_2021,-1.536999999999999,ttf_baseload_q3_2021-ttf_baseload_q4_2021,2021,2021-07-01,630
2014-10-10,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.2999999999999972,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,630
2015-10-10,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0830001831054012,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,630
2016-10-09,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.1659994125365998,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,630
2016-10-10,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.262500000000001,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,629
2018-10-11,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.4870000000000019,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,629
2017-10-10,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.1750000000000007,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,629
